ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
0,145.1169,-37.9031,-0.055128205076471204,3.4391025640445605,,,2
1,145.117866,-37.903339,9.604871794977043,1.0491025640391172,1D73a40D,4.0,0
2,145.117984,-37.903939,10.784871795124218,-4.950897435946899,c04Bf5C5,9.0,0
3,145.117934,-37.903026,10.284871794965511,4.1791025640947055,daC39feB,10.0,0
4,145.117193,-37.903274,2.8748717949156344,1.6991025640322732,6ac50eb6,11.0,0
5,145.116075,-37.903004,-8.305128204995071,4.399102564036639,b2F23d39,15.0,0
6,145.116648,-37.903662,-2.575128204966859,-2.180897435906104,4FE83EF8,20.0,0
7,145.117015,-37.903992,1.094871795146446,-5.480897435958809,Be08fD7B,23.0,0
8,145.117412,-37.903981,5.064871795070758,-5.370897435952315,9F5A89A7,30.0,0
9,145.11661,-37.902923,-2.9551282048601024,5.209102564052159,e05ae36C,34.0,0
10,145.117092,-37.903669,1.8648717951919025,-2.2508974359425338,e9E3334c,43.0,0
11,145.115993,-37.903507,-9.12512820491429,-0.6308974359114927,ec4AEb4a,45.0,0
12,145.11734,-37.903295,4.3448717951832805,1.4891025640650923,Bd88Dc6b,46.0,0
13,145.11637,-37.903414,-5.355128205053461,0.299102564085274,8F0F1243,47.0,0
14,145.117625,-37.903771,7.19487179509315,-3.270897435925235,,,1
15,145.116264,-37.90312,-6.415128204935172,3.239102564052132,,,1
16,145.116216,-37.903324,-6.895128204860157,1.1991025640867292,,,1
17,145.116154,-37.903642,-7.51512820500011,-1.9808974359136755,,,1
18,145.116465,-37.903071,-4.405128204894027,3.729102564093978,,,1
19,145.116885,-37.903123,-0.2051282049819747,3.2091025640568205,,,1
20,145.117166,-37.903149,2.6048717950288847,2.949102564073769,,,1
21,145.117738,-37.90309,8.324871795082345,3.539102564076302,,,1
22,145.116804,-37.903817,-1.015128204926441,-3.730897435900715,,,1
23,145.117676,-37.903453,7.704871794942392,-0.09089743592483046,,,1
24,145.116983,-37.90286,0.774871795101717,5.8391025640958105,DdE9E815,1.0,0
25,145.11684,-37.903376,-0.6551282049827023,0.6791025640495718,Aed54c34,2.0,0
26,145.117849,-37.903483,9.434871795122035,-0.3908974359490003,be5fAc13,5.0,0
27,145.117741,-37.904066,8.354871795006602,-6.2208974359379,413dc311,7.0,0
28,145.117786,-37.903886,8.80487179500733,-4.4208974359349895,03A8B28a,8.0,0
29,145.117479,-37.903585,5.734871795084473,-1.4108974359317017,2329fF5E,12.0,0
30,145.115967,-37.903624,-9.385128204826287,-1.8008974359418062,d9d2ed30,14.0,0
31,145.116023,-37.903777,-8.825128204819066,-3.3308974359158583,a23dfa84,16.0,0
32,145.117075,-37.902975,1.694871795052677,4.689102564086056,8aa1f61E,17.0,0
33,145.116422,-37.903181,-4.835128204945249,2.6291025641000942,13CF1565,18.0,0
34,145.117453,-37.90372,5.474871795172476,-2.7608974359338845,FFF4Fa0c,21.0,0
35,145.116331,-37.903639,-5.745128204921457,-1.950897435918364,4CbA7aaB,24.0,0
36,145.117291,-37.902997,3.854871794999326,4.469102564073069,F19398aA,25.0,0
37,145.116716,-37.903222,-1.8951282049783913,2.2191025640694306,3BCDE475,27.0,0
38,145.117509,-37.903315,6.034871795179697,1.2891025640726639,B63BEd2F,29.0,0
39,145.117529,-37.903019,6.234871794958963,4.249102564060081,edD4A879,32.0,0
40,145.116034,-37.903256,-8.715128204812572,1.8791025640751968,0d8fe41F,33.0,0
41,145.116356,-37.903522,-5.495128204984212,-0.7808974359591048,E2aB0236,41.0,0
42,145.116796,-37.903673,-1.0951282050086775,-2.2908974359125978,3beEea1F,42.0,0
43,145.117625,-37.903771,7.19487179509315,-3.270897435925235,,,1
44,145.116216,-37.903324,-6.895128204860157,1.1991025640867292,,,1
45,145.116154,-37.903642,-7.51512820500011,-1.9808974359136755,,,1
46,145.116465,-37.903071,-4.405128204894027,3.729102564093978,,,1
47,145.1169,-37.9031,-0.055128205076471204,3.4391025640445605,,,1
48,145.117166,-37.903149,2.6048717950288847,2.949102564073769,,,1
49,145.117584,-37.903188,6.784871794991432,2.5591025640636644,,,1
50,145.116514,-37.903776,-3.9151282049942893,-3.320897435941106,,,1
