ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
0,145.1169,-37.9031,-0.7604166668784273,3.035416666676838,,,2
1,145.117866,-37.903339,8.899583333175087,0.6454166666713945,1D73a40D,4,0
2,145.117984,-37.903939,10.079583333322262,-5.354583333314622,c04Bf5C5,9,0
3,145.117934,-37.903026,9.579583333163555,3.775416666726983,daC39feB,10,0
4,145.117193,-37.903274,2.1695833331136782,1.2954166666645506,6ac50eb6,11,0
5,145.116075,-37.903004,-9.010416666797028,3.995416666668916,b2F23d39,15,0
6,145.116648,-37.903662,-3.280416666768815,-2.5845833332738266,4FE83EF8,20,0
7,145.117015,-37.903992,0.3895833333444898,-5.884583333326532,Be08fD7B,23,0
8,145.117412,-37.903981,4.359583333268802,-5.774583333320038,9F5A89A7,30,0
9,145.11661,-37.902923,-3.6604166666620586,4.805416666684437,e05ae36C,34,0
10,145.117092,-37.903669,1.1595833333899463,-2.6545833333102564,e9E3334c,43,0
11,145.115993,-37.903507,-9.830416666716246,-1.0345833332792154,ec4AEb4a,45,0
12,145.11734,-37.903295,3.6395833333813243,1.0854166666973697,Bd88Dc6b,46,0
13,145.11637,-37.903414,-6.060416666855417,-0.10458333328244862,8F0F1243,47,0
14,145.117625,-37.903771,6.489583333291193,-3.674583333292958,,,1
15,145.116264,-37.90312,-7.120416666737128,2.8354166666844094,,,1
16,145.116216,-37.903324,-7.600416666662113,0.7954166667190066,,,1
17,145.116154,-37.903642,-8.220416666802066,-2.384583333281398,,,1
18,145.116465,-37.903071,-5.110416666695983,3.3254166667262552,,,1
19,145.116885,-37.903123,-0.9104166667839309,2.805416666689098,,,1
20,145.117166,-37.903149,1.8995833332269285,2.5454166667060463,,,1
21,145.117738,-37.90309,7.619583333280389,3.135416666708579,,,1
22,145.116804,-37.903817,-1.720416666728397,-4.134583333268438,,,1
23,145.117676,-37.903453,6.999583333140436,-0.4945833332925531,,,1
