ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
0,145.1169,-37.9031,-0.4413793104163233,3.0517241378902327,,,2
1,145.116983,-37.90286,0.3886206897618649,5.451724137941483,DdE9E815,1,0
2,145.11684,-37.903376,-1.0413793103225544,0.291724137895244,Aed54c34,2,0
3,145.117849,-37.903483,9.048620689782183,-0.7782758621033281,be5fAc13,5,0
4,145.117741,-37.904066,7.96862068966675,-6.608275862092228,413dc311,7,0
5,145.117786,-37.903886,8.418620689667478,-4.808275862089317,03A8B28a,8,0
6,145.117479,-37.903585,5.348620689744621,-1.7982758620860295,2329fF5E,12,0
7,145.115967,-37.903624,-9.77137931016614,-2.188275862096134,d9d2ed30,14,0
8,145.116023,-37.903777,-9.211379310158918,-3.718275862070186,a23dfa84,16,0
9,145.117075,-37.902975,1.308620689712825,4.301724137931728,8aa1f61E,17,0
10,145.116422,-37.903181,-5.221379310285101,2.2417241379457664,13CF1565,18,0
11,145.117453,-37.90372,5.088620689832624,-3.1482758620882123,FFF4Fa0c,21,0
12,145.116331,-37.903639,-6.131379310261309,-2.338275862072692,4CbA7aaB,24,0
13,145.117291,-37.902997,3.468620689659474,4.081724137918741,F19398aA,25,0
14,145.116716,-37.903222,-2.2813793103182434,1.8317241379151028,3BCDE475,27,0
15,145.117509,-37.903315,5.648620689839845,0.901724137918336,B63BEd2F,29,0
16,145.117529,-37.903019,5.848620689619111,3.861724137905753,edD4A879,32,0
17,145.116034,-37.903256,-9.101379310152424,1.491724137920869,0d8fe41F,33,0
18,145.116356,-37.903522,-5.881379310324064,-1.1682758621134326,E2aB0236,41,0
19,145.116796,-37.903673,-1.4813793103485295,-2.6782758620669256,3beEea1F,42,0
20,145.117625,-37.903771,6.8086206897532975,-3.658275862079563,,,1
21,145.116216,-37.903324,-7.281379310200009,0.8117241379324014,,,1
22,145.116154,-37.903642,-7.901379310339962,-2.3682758620680033,,,1
23,145.116465,-37.903071,-4.791379310233879,3.34172413793965,,,1
24,145.1169,-37.9031,-0.4413793104163233,3.0517241378902327,,,1
25,145.117166,-37.903149,2.2186206896890326,2.561724137919441,,,1
26,145.117584,-37.903188,6.39862068965158,2.1717241379093366,,,1
27,145.116514,-37.903776,-4.301379310334141,-3.7082758620954337,,,1
28,145.117676,-37.903453,7.31862068960254,-0.4782758620791583,,,1
