ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
0,145.1128,-37.9013,6.0500000000729415,-3.3178571428038595,,,2
1,145.112814,-37.900886,6.1900000000036925,0.8221428571886236,AE497F56,14,0
2,145.112646,-37.900688,4.5100000002662455,2.8021428571634033,Ce5aea44,17,0
3,145.112273,-37.900637,0.780000000020209,3.312142857154754,b96Cb1A1,18,0
4,145.111104,-37.901284,-10.909999999739739,-3.157857142781495,089FaABE,22,0
5,145.112767,-37.901193,5.72000000005346,-2.2478571428052874,47Ee0ADc,26,0
6,145.110889,-37.901262,-13.059999999995853,-2.9378571428395617,12C18Dc2,27,0
7,145.111419,-37.900641,-7.759999999734646,3.27214285718469,3C3EFfF2,28,0
8,145.112098,-37.900479,-0.9699999998247222,4.892142857215731,,,1
9,145.112604,-37.900542,4.090000000189775,4.26214285717208,,,1
10,145.111167,-37.901144,-10.27999999990925,-1.7578571428344958,,,1
11,145.112346,-37.901288,1.5100000001666558,-3.1978571428226132,,,1
12,145.1128,-37.9013,6.0500000000729415,-3.3178571428038595,,,1
13,145.113003,-37.900911,8.080000000063592,0.5721428571803244,,,1
