ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
0,145.1128,-37.9013,4.958999999757907,-5.127500000057239,,,2
1,145.111116,-37.900492,-11.881000000073527,2.9524999999352985,1F15d9e1,2,0
2,145.112865,-37.900424,5.608999999822117,3.632499999923766,D87CC65F,4,0
3,145.112699,-37.90041,3.948999999749958,3.7724999999255715,2Ee00d7b,5,0
4,145.112785,-37.901046,4.808999999852404,-2.587500000075238,02bF393f,9,0
5,145.112495,-37.900664,1.9089999997845553,1.2324999999435704,5C087De1,11,0
6,145.112401,-37.900652,0.9689999998840904,1.3524999999248166,9fAaAb5b,12,0
7,145.112814,-37.900702,5.098999999688658,0.8524999999082183,fbcbcccE,13,0
8,145.111636,-37.901067,-6.681000000128279,-2.797500000042419,5e3dc87a,16,0
9,145.111976,-37.901109,-3.2810000001859407,-3.217500000047835,4b9eE49a,19,0
10,145.111899,-37.900595,-4.051000000231397,1.9224999999067904,16E2Bc0E,20,0
11,145.112147,-37.90113,-1.5710000002400193,-3.42750000008607,78df8CB0,23,0
12,145.111684,-37.900574,-6.201000000203294,2.1324999999450256,aeBdb674,24,0
13,145.111376,-37.900481,-9.281000000100903,3.0624999999417923,,,1
14,145.112098,-37.900479,-2.0610000001397566,3.0824999999623515,,,1
15,145.112604,-37.900542,2.9989999998747408,2.4524999999187003,,,1
16,145.113044,-37.900597,7.398999999850275,1.9024999999572856,,,1
17,145.111979,-37.901246,-3.2510000002616835,-4.587500000070577,,,1
18,145.112661,-37.901324,3.5689999998567146,-5.367500000090786,,,1
19,145.113003,-37.900911,6.9889999997485575,-1.2375000000730552,,,1
