ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
0,145.1164,-37.9016,3.5178260870338818,1.460434782600828,,,2
1,145.116689,-37.902328,6.407826087126978,-5.819565217350942,A15cD0a3,1,0
2,145.116093,-37.901141,0.4478260871110251,6.0504347825940386,DeDaB3Bd,8,0
3,145.117163,-37.901796,11.147826087096746,-0.49956521735339265,9f68407f,11,0
4,145.117241,-37.902284,11.927826087116955,-5.379565217396021,B3d4e7A0,15,0
5,145.115537,-37.901761,-5.112173913062179,-0.14956521738440642,bd05AF9b,17,0
6,145.114727,-37.901163,-13.212173913075276,5.830434782652105,c0CeBFB8,18,0
7,145.116904,-37.902134,8.557826087098874,-3.879565217346226,CE85b33B,24,0
8,145.116246,-37.90206,1.9778260869429687,-3.139565217367135,5B3a918f,31,0
9,145.115149,-37.901853,-8.992173912929502,-1.0695652174064207,d4d0Bae5,34,0
10,145.116194,-37.902313,1.457826087118974,-5.669565217374384,cf8DF5CC,43,0
11,145.116069,-37.901418,0.20782608714853268,3.2804347826242974,e1f8CD05,44,0
12,145.114963,-37.901281,-10.852173913065144,4.650434782647039,b2aaB62b,50,0
13,145.11574,-37.901377,-3.0821739130715287,3.690434782654961,7b6D3f2B,53,0
14,145.115361,-37.901599,-6.872173912881863,1.4704347826466346,,,1
15,145.115315,-37.901876,-7.332173912857343,-1.2995652173941608,,,1
16,145.114972,-37.901428,-10.762173913008155,3.180434782592556,,,1
17,145.115785,-37.901526,-2.632173913070801,2.200434782650973,,,1
18,145.116214,-37.90157,1.6578260871824568,1.7604347826249978,,,1
19,145.116449,-37.901639,4.007826086933619,1.0704347825907234,,,1
20,145.116669,-37.901579,6.207826087063495,1.670434782639063,,,1
21,145.116392,-37.902169,3.4378260869516453,-4.229565217386266,,,1
22,145.116837,-37.902264,7.887826087085159,-5.179565217403592,,,1
