ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
0,145.1128,-37.9023,-3.221750000079737,-1.5004999999490565,,,2
1,145.113061,-37.901847,-0.6117500001323606,3.029500000053531,e5A71d5F,8,0
2,145.113417,-37.902481,2.9482499999744505,-3.3104999999977736,Cb7dECef,13,0
3,145.113643,-37.902507,5.208249999952841,-3.570499999980825,Bba92d50,14,0
4,145.113459,-37.904226,3.368250000050921,-20.76049999999441,C0D1EB99,25,0
5,145.11316,-37.901263,0.37824999992608355,8.869500000017183,dAFa6FCa,30,0
6,145.113557,-37.903697,4.348249999850395,-15.470499999992171,dBB6b1B2,34,0
7,145.112865,-37.902897,-2.571750000015527,-7.470500000010816,413ccFAd,35,0
8,145.113348,-37.902189,2.2582500000112304,-0.3904999999804204,4E57F4a0,40,0
9,145.113193,-37.90372,0.7082499999455649,-15.700499999979911,A3a0AbEC,45,0
10,145.113303,-37.900491,1.8082500000105028,16.589499999994928,abd8E61e,50,0
11,145.113597,-37.903594,4.748249999977361,-14.440499999963663,7Ae5a7c4,52,0
12,145.113358,-37.902773,2.358250000042972,-6.230500000015127,6d601F80,53,0
13,145.113129,-37.90143,0.06824999985610702,7.199500000041326,Ca18f89E,55,0
14,145.113579,-37.901468,4.568249999863383,6.819500000005974,DAdFE1C4,57,0
15,145.112952,-37.902384,-1.701749999938329,-2.3404999999598886,0d19FF31,58,0
16,145.113091,-37.901645,-0.3117500000371365,5.049499999998375,Dbe5e5E5,60,0
17,145.113527,-37.90221,4.048250000039388,-0.6004999999476013,7ddded6E,63,0
18,145.112786,-37.903336,-3.3617500000104883,-11.860500000011598,ca2e543d,65,0
19,145.112733,-37.903632,-3.8917500000934524,-14.820499999999015,ddFDA2F9,66,0
20,145.112706,-37.901474,-4.161749999980202,6.7595000000153505,dcdCe5CB,68,0
21,145.112796,-37.900986,-3.261749999978747,11.639499999986924,aEA3cd64,69,0
22,145.112785,-37.901046,-3.3717499999852407,11.039500000009639,AA2AeBdF,70,0
23,145.112814,-37.900702,-3.081750000148986,14.479499999993095,F77E8e62,71,0
24,145.113361,-37.900231,2.388249999967229,19.189500000038606,cA669e5b,73,0
25,145.112767,-37.901193,-3.5517500000992186,9.56950000002621,a4FFE1fb,74,0
26,145.113365,-37.900373,2.428249999866239,17.769499999999994,,,1
27,145.113035,-37.900725,-0.8717500000443579,14.249500000005355,,,1
28,145.112672,-37.901325,-4.501749999974436,8.249500000019339,,,1
29,145.113416,-37.902337,2.938249999999698,-1.870500000009656,,,1
30,145.113681,-37.902371,5.5882500001303015,-2.21050000000389,,,1
31,145.113765,-37.903463,6.428249999999025,-13.130500000002598,,,1
32,145.113701,-37.903827,5.788249999909567,-16.770499999978483,,,1
33,145.112915,-37.902274,-2.071750000141037,-1.240499999966005,,,1
34,145.112676,-37.902715,-4.461750000075426,-5.650499999987346,,,1
35,145.112583,-37.903221,-5.391750000001139,-10.710500000001844,,,1
36,145.112523,-37.903554,-5.99174999990737,-14.040499999978806,,,1
37,145.112992,-37.900972,-1.3017500000955806,11.77949999998873,,,1
38,145.112922,-37.901375,-2.001750000033553,7.74950000000274,,,1
39,145.112854,-37.901744,-2.6817500000220207,4.059500000010985,,,1
