ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
0,145.1128,-37.9023,-4.617090909277977,-0.28254545455297375,,,2
1,145.113501,-37.903999,2.3929090909291517,-17.27254545457413,9bEb7f95,1,0
2,145.113169,-37.903978,-0.9270909092151669,-17.062545454606948,6AfC2D36,2,0
3,145.113522,-37.902966,2.60290909068317,-6.942545454577953,A99c11B4,7,0
4,145.113677,-37.903136,4.152909090748835,-8.642545454620176,32eD4E00,11,0
5,145.113394,-37.902637,1.322909090788471,-3.6525454545710545,EC2937ef,15,0
6,145.113153,-37.901303,-1.0870909090954228,9.687454545428409,4Bdc6f5E,16,0
7,145.113473,-37.902052,2.1129090907834325,2.1974545454384042,F750cAA2,17,0
8,145.112977,-37.904276,-2.8470909091993235,-20.042545454614924,e6B0c1Bb,18,0
9,145.112706,-37.903784,-5.5570909091784415,-15.122545454602232,5f320C1A,19,0
10,145.113509,-37.901899,2.472909090727171,3.7274545454124564,dFE461F2,20,0
11,145.113472,-37.904158,2.10290909080868,-18.862545454609858,E1914967,22,0
12,145.113161,-37.904097,-1.0070909092974034,-18.252545454586766,EFf7b3bC,23,0
13,145.112903,-37.90024,-3.5870909093205228,20.317454545448754,D15a3aEe,24,0
14,145.113402,-37.901687,1.4029090908707076,5.847454545389041,b5bdD72c,26,0
15,145.112839,-37.903039,-4.227090909125764,-7.672545454582291,DD7A76Eb,29,0
16,145.11317,-37.901212,-0.9170909092404145,10.597454545404617,E3228e6B,32,0
17,145.113006,-37.902102,-2.557090909078852,1.697454545421806,BEBD10c0,36,0
18,145.113021,-37.901999,-2.4070909091733483,2.72745454537926,7B54428d,37,0
19,145.11293,-37.902593,-3.317090909149556,-3.2125454546161336,44192F7C,38,0
20,145.113542,-37.903777,2.8029090907466525,-15.052545454565802,075Ac0B7,39,0
21,145.113545,-37.903881,2.83290909067091,-16.092545454569063,861fe45F,41,0
22,145.113632,-37.900535,3.7029090907481077,17.36745454543609,eDEBeE6E,43,0
23,145.113073,-37.901757,-1.8870909090651367,5.147454545380015,4fEADD4D,44,0
24,145.113564,-37.901038,3.02290909075964,12.337454545416904,EeCaFECd,46,0
25,145.11321,-37.900999,-0.517090909113449,12.727454545427008,70c75CCc,47,0
26,145.113224,-37.900921,-0.37709090918269794,13.507454545447217,0f1FA8f1,48,0
27,145.113285,-37.902466,0.23290909069828558,-1.9425454545540788,cACEFc6C,49,0
28,145.113639,-37.90328,3.772909090855592,-10.082545454608294,bE9e1b6f,51,0
29,145.113529,-37.901294,2.672909090790654,9.777454545414344,FaE0920E,59,0
30,145.113207,-37.902172,-0.5470909093219234,0.9974545454127792,cdce0BBD,61,0
31,145.113456,-37.901477,1.9429090909284241,7.947454545416122,bFe68282,64,0
32,145.113485,-37.900518,2.2329090907646787,17.537454545433206,b2280a44,67,0
33,145.11365,-37.900252,3.8829090908620856,20.197454545396454,ABA5a40D,75,0
34,145.113114,-37.900345,-1.4770909092476359,19.267454545399687,,,1
35,145.113365,-37.900373,1.0329090906679994,18.987454545396076,,,1
36,145.113663,-37.900407,4.012909090818084,18.647454545401843,,,1
37,145.112915,-37.902274,-3.4670909093392765,-0.022545454569922185,,,1
38,145.113416,-37.902337,1.5429090908014587,-0.6525454546135734,,,1
39,145.113416,-37.902337,1.5429090908014587,-0.6525454546135734,,,1
40,145.113681,-37.902371,4.192909090932062,-0.9925454546078072,,,1
41,145.113865,-37.902903,6.032909090833982,-6.312545454605356,,,1
42,145.113817,-37.903166,5.552909090908997,-8.942545454573292,,,1
43,145.113765,-37.903463,5.032909090800786,-11.912545454606516,,,1
44,145.113701,-37.903827,4.392909090711328,-15.5525454545824,,,1
45,145.113658,-37.904072,3.962909090660105,-18.002545454578467,,,1
46,145.112915,-37.902274,-3.4670909093392765,-0.022545454569922185,,,1
47,145.112676,-37.902715,-5.857090909273666,-4.4325454545912635,,,1
48,145.112583,-37.903221,-6.787090909199378,-9.49254545460576,,,1
49,145.112454,-37.903947,-8.07709090906883,-16.752545454608025,,,1
50,145.112992,-37.900972,-2.69709090929382,12.997454545384812,,,1
51,145.112992,-37.900972,-2.69709090929382,12.997454545384812,,,1
52,145.112922,-37.901375,-3.3970909092317925,8.967454545398823,,,1
53,145.112854,-37.901744,-4.07709090922026,5.277454545407068,,,1
54,145.112804,-37.902027,-4.57709090909475,2.4474545454467034,,,1
